code,title,crn,meets,professor,start_date
AME 36319,Directed Readings: Differential Equations,20284,TBA,B. Goodwine,2024-01-16
AME 36329,Directed Readings: Vibrations: Dir Rdngs: Vibrations,20824,TBA,M. Seelinger,2024-01-16
AME 36339,Directed Readings - Fluids,20136,TBA,M. Seelinger,2024-01-16
AME 36359,Directed Readings: Controls: Dir Rdngs: Controls,20939,TBA,M. Seelinger,2024-01-16
AME 38491,Undergraduate Research,25916,TBA,M. Seelinger,2024-01-16
AME 38491,Undergraduate Research,25924,TBA,M. Seelinger,2024-01-16
AME 38491,Undergraduate Research,25925,TBA,M. Seelinger,2024-01-16
AME 40411,Introduction to Artificial Intelligence,31307,TTh 3:30-4:45p,N. Zabaras,2024-01-16
AME 40453,Automation and Controls,25840,W 10:30-11:20a,P. Rumbach,2024-01-16
AME 40462,Aerospace Design,20775,MW 8-9:15a,H. Sakaue,2024-01-16
AME 40463,ME Senior Design Project,21762,TTh 9:30-10:45a,E. Kinzel,2024-01-16
AME 40463,ME Senior Design Project,24522,TTh 9:30-10:45a,J. Schmiedeler,2024-01-16
AME 40463,ME Senior Design Project,32409,TTh 9:30-10:45a,A. Jobbins,2024-01-16
AME 40531,Introduction to Hypersonic Systems,28737,TTh 2-3:15p,T. Corke,2024-01-16
AME 40538,Nanotechnology Solutions for Sustainability and Energy,32325,MW 12:30-1:45p,S. Neretina,2024-01-16
AME 40541,Finite Element Methods,31296,MWF 11:30a-12:20p,M. Zahr,2024-01-16
AME 40573,Physiology for Engineers,28735,TTh 12:30-1:45p,M. Datta,2024-01-16
AME 40623,Analytical Dynamics,31297,TTh 11a-12:15p,M. Plecnik,2024-01-16
AME 40652,Intermediate Controls,26848,TTh 2-3:15p,E. Bolivar Nieto,2024-01-16
AME 41453,Automation and Controls Lab,25841,MF 10:25a-12:20p,P. Rumbach,2024-01-16
AME 41462,Aerospace Design Lab,21760,MW 9:30-10:45a,H. Sakaue,2024-01-16
AME 41463,ME Senior Design Lab,21763,TTh 11a-12:15p,E. Kinzel,2024-01-16
AME 41463,ME Senior Design Lab,24523,TTh 11a-12:15p,J. Schmiedeler,2024-01-16
AME 41463,ME Senior Design Lab,33233,TTh 11a-12:15p,A. Jobbins,2024-01-16
AME 47560,Independent Undergraduate Design Project,32929,TBA,M. Seelinger,2024-01-16
AME 48491,Undergraduate Research,20198,TBA,M. Seelinger,2024-01-16
AME 48491,Undergraduate Research,24524,TBA,M. Seelinger,2024-01-16
AME 48491,Undergraduate Research,24525,TBA,M. Seelinger,2024-01-16
AME 48495,DaVinci Concentration Summary,24762,TBA,M. Seelinger,2024-01-16
AME 57520,Mechatronic Football,22953,TBA,C. Goehler,2024-01-16
AME 57521,Advanced Mechatronic Football,29696,TBA,C. Goehler,2024-01-16
AME 57561,Baja Build,22935,TBA,C. Goehler,2024-01-16
AME 57562,Special Studies: Advanced Baja Design,25376,TBA,C. Goehler,2024-01-16
AME 60531,Introduction to Hypersonic Systems,29616,TTh 2-3:15p,T. Corke,2024-01-16
AME 60538,Nanotechnology Solutions for Sustainability and Energy,31311,MW 12:30-1:45p,S. Neretina,2024-01-16
AME 60541,Finite Element Methods,31308,MWF 11:30a-12:20p,M. Zahr,2024-01-16
AME 60556,Soft Robotics,28736,TTh 12:30-1:45p,M. Coad,2024-01-16
AME 60573,Physiology for Engineers,31309,TTh 12:30-1:45p,M. Datta,2024-01-16
AME 60612,Mathematical Methods II,23990,TTh 12:30-1:45p,H. Chang,2024-01-16
AME 60617,Bayesian Data Assimilation and Parameter-State Estimation In Scientific Computing,31312,MW 11a-12:15p,J. Wang,2024-01-16
AME 60623,Analytical Dynamics,31310,TTh 11a-12:15p,M. Plecnik,2024-01-16
AME 60631,Experimental Methods in Fluids,31299,TTh 11a-12:15p,S. Gordeyev,2024-01-16
AME 60636,Fundamentals of Combustion,31300,MW 3:30-4:45p,J. Powers,2024-01-16
AME 60649,Molecular Level Modeling for Engineering Applications,31301,TTh 11a-12:15p,T. Luo,2024-01-16
AME 60650,Digital Control Systems,31302,MW 3:30-4:45p,R. Landers,2024-01-16
AME 60652,Intermediate Controls,26847,TTh 2-3:15p,E. Bolivar Nieto,2024-01-16
AME 60677,Biomimetic Tissue EG:Challenges & Applications for Microfabricated Cell Biomaterial Constructs,33325,MW 1:15-2:30p,P. Zorlutuna,2024-01-16
AME 60770,Stem Cell Engineering,31303,MWF 11:30a-12:20p,D. Hanjaya Putra,2024-01-16
AME 63999,Graduate Seminar,20203,TTh 3:30-4:45p,R. McClarren,2024-01-16
AME 63999,Graduate Seminar,21178,TTh 5:05-5:50p,R. McClarren,2024-01-16
AME 63999,Graduate Seminar,21448,TTh 6-6:45p,R. McClarren,2024-01-16
AME 63999,Graduate Seminar,24759,MW 8-9:15a,R. McClarren,2024-01-16
AME 68691,Thesis Research,20143,TBA,K. Christensen,2024-01-16
AME 68691,Thesis Research,20178,TBA,G. Niebur,2024-01-16
AME 68691,Thesis Research,20188,TBA,F. Thomas,2024-01-16
AME 68691,Thesis Research,20196,TBA,E. Jumper,2024-01-16
AME 68691,Thesis Research,20286,TBA,M. Coad,2024-01-16
AME 68691,Thesis Research,20329,TBA,R. Roeder,2024-01-16
AME 68691,Thesis Research,20347,TBA,J. Powers,2024-01-16
AME 68691,Thesis Research,20393,TBA,J. Schmiedeler,2024-01-16
AME 68691,Thesis Research,20395,TBA,TBD,2024-01-16
AME 68691,Thesis Research,20425,TBA,S. Morris,2024-01-16
AME 68691,Thesis Research,20476,TBA,D. Hanjaya Putra,2024-01-16
AME 68691,Thesis Research,20541,TBA,R. McClarren,2024-01-16
AME 68691,Thesis Research,20590,TBA,S. Gordeyev,2024-01-16
AME 68691,Thesis Research,20594,TBA,T. Corke,2024-01-16
AME 68691,Thesis Research,20640,TBA,S. Neretina,2024-01-16
AME 68691,Thesis Research,20711,TBA,J. MacArt,2024-01-16
AME 68691,Thesis Research,20750,TBA,T. Ovaert,2024-01-16
AME 68691,Thesis Research,20751,TBA,E. Bolivar Nieto,2024-01-16
AME 68691,Thesis Research,20764,TBA,B. Goodwine,2024-01-16
AME 68691,Thesis Research,20834,TBA,D. Go,2024-01-16
AME 68691,Thesis Research,20909,TBA,M. Holland,2024-01-16
AME 68691,Thesis Research,21611,TBA,D. Richter,2024-01-16
AME 68691,Thesis Research,21612,TBA,K. Matous,2024-01-16
AME 68691,Thesis Research,21613,TBA,M. Wang,2024-01-16
AME 68691,Thesis Research,22332,TBA,M. Datta,2024-01-16
AME 68691,Thesis Research,22520,TBA,P. Zorlutuna,2024-01-16
AME 68691,Thesis Research,22651,TBA,N. Zabaras,2024-01-16
AME 68691,Thesis Research,22726,TBA,E. Johnson,2024-01-16
AME 68691,Thesis Research,22759,TBA,T. Luo,2024-01-16
AME 68691,Thesis Research,23415,TBA,H. Sakaue,2024-01-16
AME 68691,Thesis Research,23416,TBA,T. Juliano,2024-01-16
AME 68691,Thesis Research,23427,TBA,S. Leonov,2024-01-16
AME 68691,Thesis Research,23794,TBA,A. Kennedy,2024-01-16
AME 68691,Thesis Research,24526,TBA,J. Wang,2024-01-16
AME 68691,Thesis Research,24527,TBA,P. Wensing,2024-01-16
AME 68691,Thesis Research,24528,TBA,Y. Zhang,2024-01-16
AME 68691,Thesis Research,24529,TBA,A. Jemcov,2024-01-16
AME 68691,Thesis Research,25340,TBA,M. Zahr,2024-01-16
AME 68691,Thesis Research,25345,TBA,E. Kinzel,2024-01-16
AME 68691,Thesis Research,25346,TBA,M. Plecnik,2024-01-16
AME 68691,Thesis Research,26616,TBA,M. Rosenberger,2024-01-16
AME 68691,Thesis Research,27126,TBA,R. Landers,2024-01-16
AME 68697,Nonresident Thesis Research,20011,TBA,M. Coad,2024-01-16
AME 68697,Nonresident Thesis Research,20420,TBA,R. McClarren,2024-01-16
AME 68697,Nonresident Thesis Research,20544,TBA,J. Wang,2024-01-16
AME 68697,Nonresident Thesis Research,20714,TBA,S. Gordeyev,2024-01-16
AME 68697,Nonresident Thesis Research,20847,TBA,E. Jumper,2024-01-16
AME 68697,Nonresident Thesis Research,20889,TBA,J. MacArt,2024-01-16
AME 68697,Nonresident Thesis Research,20969,TBA,K. Christensen,2024-01-16
AME 68697,Nonresident Thesis Research,20998,TBA,P. Wensing,2024-01-16
AME 68697,Nonresident Thesis Research,21182,TBA,J. Powers,2024-01-16
AME 68697,Nonresident Thesis Research,21191,TBA,D. Go,2024-01-16
AME 68697,Nonresident Thesis Research,21250,TBA,T. Corke,2024-01-16
AME 68697,Nonresident Thesis Research,21251,TBA,B. Goodwine,2024-01-16
AME 68697,Nonresident Thesis Research,21252,TBA,S. Morris,2024-01-16
AME 68697,Nonresident Thesis Research,21253,TBA,M. Datta,2024-01-16
AME 68697,Nonresident Thesis Research,21254,TBA,G. Niebur,2024-01-16
AME 68697,Nonresident Thesis Research,21255,TBA,T. Ovaert,2024-01-16
AME 68697,Nonresident Thesis Research,21256,TBA,R. Roeder,2024-01-16
AME 68697,Nonresident Thesis Research,21257,TBA,S. Neretina,2024-01-16
AME 68697,Nonresident Thesis Research,21258,TBA,J. Schmiedeler,2024-01-16
AME 68697,Nonresident Thesis Research,21259,TBA,TBD,2024-01-16
AME 68697,Nonresident Thesis Research,21260,TBA,F. Thomas,2024-01-16
AME 68697,Nonresident Thesis Research,21614,TBA,N. Zabaras,2024-01-16
AME 68697,Nonresident Thesis Research,21615,TBA,D. Richter,2024-01-16
AME 68697,Nonresident Thesis Research,21616,TBA,M. Wang,2024-01-16
AME 68697,Nonresident Thesis Research,22333,TBA,E. Bolivar Nieto,2024-01-16
AME 68697,Nonresident Thesis Research,22519,TBA,P. Zorlutuna,2024-01-16
AME 68697,Nonresident Thesis Research,22729,TBA,E. Johnson,2024-01-16
AME 68697,Nonresident Thesis Research,23417,TBA,H. Sakaue,2024-01-16
AME 68697,Nonresident Thesis Research,23418,TBA,T. Juliano,2024-01-16
AME 68697,Nonresident Thesis Research,23428,TBA,S. Leonov,2024-01-16
AME 68697,Nonresident Thesis Research,23788,TBA,T. Luo,2024-01-16
AME 68697,Nonresident Thesis Research,23795,TBA,A. Kennedy,2024-01-16
AME 68697,Nonresident Thesis Research,24530,TBA,M. Holland,2024-01-16
AME 68697,Nonresident Thesis Research,24531,TBA,Y. Zhang,2024-01-16
AME 68697,Nonresident Thesis Research,24532,TBA,D. Hanjaya Putra,2024-01-16
AME 68697,Nonresident Thesis Research,25129,TBA,S. Yoon,2024-01-16
AME 68697,Nonresident Thesis Research,25341,TBA,M. Zahr,2024-01-16
AME 68697,Nonresident Thesis Research,25347,TBA,E. Kinzel,2024-01-16
AME 68697,Nonresident Thesis Research,25348,TBA,M. Plecnik,2024-01-16
AME 68697,Nonresident Thesis Research,26617,TBA,M. Rosenberger,2024-01-16
AME 68697,Nonresident Thesis Research,27128,TBA,R. Landers,2024-01-16
AME 70731,Viscous Flow Theory,29624,MW 2-3:15p,E. Jumper,2024-01-16
AME 90937,Hydrodynamic Stability,31304,TBA,T. Corke,2024-01-16
AME 98200,Dissertation Completion,23180,TBA,D. Go,2024-01-16
AME 98991,Dissertation Research,20157,TBA,M. Coad,2024-01-16
AME 98991,Dissertation Research,20214,TBA,M. Datta,2024-01-16
AME 98991,Dissertation Research,20232,TBA,E. Bolivar Nieto,2024-01-16
AME 98991,Dissertation Research,20394,TBA,M. Rosenberger,2024-01-16
AME 98991,Dissertation Research,20631,TBA,E. Jumper,2024-01-16
AME 98991,Dissertation Research,20682,TBA,D. Go,2024-01-16
AME 98991,Dissertation Research,20685,TBA,F. Thomas,2024-01-16
AME 98991,Dissertation Research,20704,TBA,S. Gordeyev,2024-01-16
AME 98991,Dissertation Research,20805,TBA,J. Powers,2024-01-16
AME 98991,Dissertation Research,20808,TBA,G. Niebur,2024-01-16
AME 98991,Dissertation Research,20894,TBA,TBD,2024-01-16
AME 98991,Dissertation Research,20896,TBA,S. Neretina,2024-01-16
AME 98991,Dissertation Research,20915,TBA,J. MacArt,2024-01-16
AME 98991,Dissertation Research,20929,TBA,J. Schmiedeler,2024-01-16
AME 98991,Dissertation Research,20934,TBA,T. Ovaert,2024-01-16
AME 98991,Dissertation Research,20965,TBA,P. Wensing,2024-01-16
AME 98991,Dissertation Research,20986,TBA,T. Corke,2024-01-16
AME 98991,Dissertation Research,21047,TBA,B. Goodwine,2024-01-16
AME 98991,Dissertation Research,21165,TBA,S. Morris,2024-01-16
AME 98991,Dissertation Research,21177,TBA,R. Roeder,2024-01-16
AME 98991,Dissertation Research,21617,TBA,K. Matous,2024-01-16
AME 98991,Dissertation Research,21619,TBA,N. Zabaras,2024-01-16
AME 98991,Dissertation Research,21620,TBA,M. Wang,2024-01-16
AME 98991,Dissertation Research,21642,TBA,D. Richter,2024-01-16
AME 98991,Dissertation Research,22334,TBA,E. Johnson,2024-01-16
AME 98991,Dissertation Research,22518,TBA,P. Zorlutuna,2024-01-16
AME 98991,Dissertation Research,22728,TBA,K. Christensen,2024-01-16
AME 98991,Dissertation Research,23057,TBA,J. Wang,2024-01-16
AME 98991,Dissertation Research,23419,TBA,H. Sakaue,2024-01-16
AME 98991,Dissertation Research,23420,TBA,T. Juliano,2024-01-16
AME 98991,Dissertation Research,23429,TBA,S. Leonov,2024-01-16
AME 98991,Dissertation Research,23789,TBA,T. Luo,2024-01-16
AME 98991,Dissertation Research,23792,TBA,A. Kennedy,2024-01-16
AME 98991,Dissertation Research,24533,TBA,M. Holland,2024-01-16
AME 98991,Dissertation Research,24534,TBA,R. McClarren,2024-01-16
AME 98991,Dissertation Research,24535,TBA,Y. Zhang,2024-01-16
AME 98991,Dissertation Research,24536,TBA,D. Hanjaya Putra,2024-01-16
AME 98991,Dissertation Research,25130,TBA,S. Yoon,2024-01-16
AME 98991,Dissertation Research,25342,TBA,M. Zahr,2024-01-16
AME 98991,Dissertation Research,25349,TBA,E. Kinzel,2024-01-16
AME 98991,Dissertation Research,25350,TBA,M. Plecnik,2024-01-16
AME 98991,Dissertation Research,27129,TBA,R. Landers,2024-01-16
AME 98998,Nonresident Dissertation Research,20295,TBA,E. Jumper,2024-01-16
AME 98998,Nonresident Dissertation Research,20954,TBA,F. Thomas,2024-01-16
AME 98998,Nonresident Dissertation Research,21179,TBA,J. MacArt,2024-01-16
AME 98998,Nonresident Dissertation Research,21261,TBA,E. Bolivar Nieto,2024-01-16
AME 98998,Nonresident Dissertation Research,21262,TBA,J. Wang,2024-01-16
AME 98998,Nonresident Dissertation Research,21263,TBA,R. McClarren,2024-01-16
AME 98998,Nonresident Dissertation Research,21264,TBA,T. Corke,2024-01-16
AME 98998,Nonresident Dissertation Research,21265,TBA,D. Go,2024-01-16
AME 98998,Nonresident Dissertation Research,21266,TBA,B. Goodwine,2024-01-16
AME 98998,Nonresident Dissertation Research,21267,TBA,M. Coad,2024-01-16
AME 98998,Nonresident Dissertation Research,21268,TBA,S. Morris,2024-01-16
AME 98998,Nonresident Dissertation Research,21269,TBA,K. Christensen,2024-01-16
AME 98998,Nonresident Dissertation Research,21270,TBA,G. Niebur,2024-01-16
AME 98998,Nonresident Dissertation Research,21271,TBA,T. Ovaert,2024-01-16
AME 98998,Nonresident Dissertation Research,21272,TBA,S. Gordeyev,2024-01-16
AME 98998,Nonresident Dissertation Research,21273,TBA,J. Powers,2024-01-16
AME 98998,Nonresident Dissertation Research,21274,TBA,P. Wensing,2024-01-16
AME 98998,Nonresident Dissertation Research,21275,TBA,R. Roeder,2024-01-16
AME 98998,Nonresident Dissertation Research,21276,TBA,S. Neretina,2024-01-16
AME 98998,Nonresident Dissertation Research,21277,TBA,TBD,2024-01-16
AME 98998,Nonresident Dissertation Research,21621,TBA,J. Schmiedeler,2024-01-16
AME 98998,Nonresident Dissertation Research,21622,TBA,N. Zabaras,2024-01-16
AME 98998,Nonresident Dissertation Research,21623,TBA,D. Richter,2024-01-16
AME 98998,Nonresident Dissertation Research,21624,TBA,M. Wang,2024-01-16
AME 98998,Nonresident Dissertation Research,22335,TBA,M. Datta,2024-01-16
AME 98998,Nonresident Dissertation Research,22517,TBA,P. Zorlutuna,2024-01-16
AME 98998,Nonresident Dissertation Research,22727,TBA,E. Johnson,2024-01-16
AME 98998,Nonresident Dissertation Research,23421,TBA,H. Sakaue,2024-01-16
AME 98998,Nonresident Dissertation Research,23422,TBA,T. Juliano,2024-01-16
AME 98998,Nonresident Dissertation Research,23430,TBA,S. Leonov,2024-01-16
AME 98998,Nonresident Dissertation Research,23790,TBA,T. Luo,2024-01-16
AME 98998,Nonresident Dissertation Research,23793,TBA,A. Kennedy,2024-01-16
AME 98998,Nonresident Dissertation Research,24537,TBA,Y. Zhang,2024-01-16
AME 98998,Nonresident Dissertation Research,24538,TBA,M. Holland,2024-01-16
AME 98998,Nonresident Dissertation Research,24539,TBA,D. Hanjaya Putra,2024-01-16
AME 98998,Nonresident Dissertation Research,25131,TBA,S. Yoon,2024-01-16
AME 98998,Nonresident Dissertation Research,25343,TBA,M. Zahr,2024-01-16
AME 98998,Nonresident Dissertation Research,25351,TBA,E. Kinzel,2024-01-16
AME 98998,Nonresident Dissertation Research,25352,TBA,M. Plecnik,2024-01-16
AME 98998,Nonresident Dissertation Research,26618,TBA,M. Rosenberger,2024-01-16
AME 98998,Nonresident Dissertation Research,27131,TBA,R. Landers,2024-01-16
AME 98998,Nonresident Dissertation Research,29744,TBA,K. Matous,2024-01-16
AMST 13184,History University Seminar: USEM History: American Antiracisms,31314,MW 12:30-1:45p,E. Cheuk,2024-01-16
AMST 13184,History University Seminar: USEM History: History of American Capitalism,26216,TTh 12:30-1:45p,K. Garibaldi,2024-01-16
AMST 30104,Data Feminism,31315,TTh 2-3:15p,K. Walden,2024-01-16
AMST 30104,Data Feminism,31316,TTh 2-3:15p,K. Walden,2024-01-16
AMST 30108,History of American Capitalism,26214,TTh 2-3:15p,K. Garibaldi,2024-01-16
AMST 30108,History of American Capitalism,26215,TTh 2-3:15p,K. Garibaldi,2024-01-16
AMST 30112,Witnessing the Sixties,25047,TTh 11a-12:15p,P. Cajka,2024-01-16
AMST 30112,Witnessing the Sixties,25049,TTh 11a-12:15p,P. Cajka,2024-01-16
AMST 30113,Sports and the Environment,27869,MW 9:30-10:45a,A. Coleman,2024-01-16
AMST 30113,Sports and the Environment,27870,MW 9:30-10:45a,A. Coleman,2024-01-16
AMST 30119,The Asian American Experience,31317,MW 11a-12:15p,J. Huynh,2024-01-16
AMST 30119,The Asian American Experience,31318,MW 11a-12:15p,J. Huynh,2024-01-16
AMST 30133,Buddhism in America,31319,TTh 11a-12:15p,T. Tweed,2024-01-16
AMST 30133,Buddhism in America,31320,TTh 11a-12:15p,T. Tweed,2024-01-16
AMST 30136,Media Entrepreneurship,27890,W 12:30-1:45p,C. Hedlin,2024-01-16
AMST 30141,Native American Literature,31321,MW 2-3:15p,A. Bird,2024-01-16
AMST 30141,Native American Literature,31322,MW 2-3:15p,A. Bird,2024-01-16
AMST 30144,Multiculturalism in American Literature,32626,MW 9:30-10:45a,E. Cheuk,2024-01-16
AMST 30144,Multiculturalism in American Literature,32627,MW 9:30-10:45a,E. Cheuk,2024-01-16
AMST 30145,Immigrant America,31325,MW 2-3:15p,J. Huynh,2024-01-16
AMST 30145,Immigrant America,31326,MW 2-3:15p,J. Huynh,2024-01-16
AMST 30146,"Persuasion, Commentary and Criticism",31346,MW 9:30-10:45a,A. Redding,2024-01-16
AMST 30148,Early America Today,31327,TTh 12:30-1:45p,L. Daen,2024-01-16
AMST 30148,Early America Today,31328,TTh 12:30-1:45p,L. Daen,2024-01-16
AMST 30150,Decolonizing Gaming: Critical Engagement Through Design and Play,26773,MW 12:30-1:45p,A. Bird,2024-01-16
AMST 30150,Decolonizing Gaming: Critical Engagement Through Design and Play,26774,MW 12:30-1:45p,A. Bird,2024-01-16
AMST 30154,Disability in American History and Culture,31329,TTh 9:30-10:45a,L. Daen,2024-01-16
AMST 30154,Disability in American History and Culture,31330,TTh 9:30-10:45a,L. Daen,2024-01-16
AMST 30169,Race and American Popular Culture,31331,TTh 12:30-1:45p,J. Ruiz,2024-01-16
AMST 30169,Race and American Popular Culture,31332,TTh 12:30-1:45p,J. Ruiz,2024-01-16
AMST 30177,The Ideas that Made America,27879,TTh 3:30-4:45p,P. Cajka,2024-01-16
AMST 30177,The Ideas that Made America,27881,TTh 3:30-4:45p,P. Cajka,2024-01-16
AMST 30183,Applied Multimedia for Journalists,28781,M 5:30-8p,A. Fuller,2024-01-16
AMST 30272,American Lit Traditions II,28921,TTh 12:30-1:45p,M. Kilbane,2024-01-16
AMST 30295,In a Glamorous Country: The New York School Poets,29127,TTh 2-3:15p,B. Menke,2024-01-16
AMST 30313,U.S. Gilded Age and Progressive Era,33231,TTh 12:30-1:45p,R. McKenna,2024-01-16
AMST 30321,American Environmental History,28897,TTh 3:30-4:45p,J. Coleman,2024-01-16
AMST 30331,"U.S. Civil War and Reconstruction, 1848-77",28898,TTh 9:30-10:45a,L. Przybyszewski,2024-01-16
AMST 30393,Consuming America,33230,TTh 9:30-10:45a,E. Remus,2024-01-16
AMST 30428,U.S. Foreign Policy,26493,TTh 11a-12:15p,D. Lindley,2024-01-16
AMST 30428,U.S. Foreign Policy,28918,TTh 11a-12:15p,D. Lindley,2024-01-16
AMST 30431,Race and Ethnicity in American Politics,32370,TTh 2-3:15p,D. Pinderhughes,2024-01-16
AMST 30454,Creating Citizens: History Education in America,33226,MW 9:30-10:45a,C. Collier,2024-01-16
AMST 30454,Creating Citizens: History Education in America,33227,TTh 11a-12:15p,C. Collier,2024-01-16
AMST 30460,Introduction to Latino Studies,23026,MW 12:30-1:45p,A. Chavez,2024-01-16
AMST 30463,Latinos in the Future of America: Building Transformative Leadership,23566,MW 11a-12:15p,L. Fraga,2024-01-16
AMST 30468,American Politics,25247,MW 11a-12:15p,C. Wolbrecht,2024-01-16
AMST 30500,Race and Ethnicity in the United States: Social Constructs with Real World Consequences,32660,MW 11a-12:15p,C. Zimmermann,2024-01-16
AMST 30501,Social Consequences of Mass Incarceration,32426,MW 11a-12:15p,A. Haskins,2024-01-16
AMST 30703,History of Television,29129,MW 12:30-1:45p,C. Becker,2024-01-16
AMST 30705,Sport and the Cold War,29320,MW 3:30-4:45p,J. Soares,2024-01-16
AMST 30761,Prisons and Policing in the US,32347,TTh 3:30-4:45p,P. Butler,2024-01-16
AMST 30904,Food Movement Voices of Change,32686,TTh 12:30-1:45p,S. Barton,2024-01-16
AMST 30954,Dancing in the Street: Music and Social Change in the USA,28393,TTh 3:30-4:45p,D. Graff,2024-01-16
AMST 30992,American Slavery,27850,TTh 11a-12:15p,Z. Sell,2024-01-16
AMST 30993,U.S. Civil Rights in History and Law,32939,MW 2-3:15p,W. Tobin,2024-01-16
AMST 30994,"American Hate: White Radicalism, Religion and Domestic Terror in Contemporary America",29276,TTh 11a-12:15p,J. Springs,2024-01-16
AMST 30995,"Race Locales: Race, Place, and Space in America",29130,TTh 2-3:15p,G. Purifoye,2024-01-16
AMST 40420,Black Politics in Multiracial America,32996,TTh 9:30-10:45a,D. Pinderhughes,2024-01-16
